name transform change_limit value lower_bound upper_bound group scale offset dercom
por_m00333 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00334 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00335 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00336 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00337 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00338 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00339 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00340 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00341 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00342 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00343 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00344 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00345 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00346 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00347 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00348 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00349 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00350 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00351 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00352 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00353 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00354 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00355 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00356 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00357 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00358 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00359 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00360 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00361 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00362 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00363 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00364 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00365 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00366 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00367 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00368 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00369 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00370 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00371 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00372 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00373 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00374 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00375 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00376 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00377 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00378 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00379 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00380 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00381 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00382 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00383 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00384 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
por_m00385 none relative 0.12 0.005 0.35 por_m 1.0 0.0 1
