name value weight group
f_piez_FP007t64695600.0 417.75792 20 f_piez_FP007
f_piez_FP007t64699200.0 417.74708 20 f_piez_FP007
f_piez_FP007t64702800.0 417.738 20 f_piez_FP007
f_piez_FP007t64706400.0 417.72758 20 f_piez_FP007
f_piez_FP007t64710000.0 417.71675 20 f_piez_FP007
f_piez_FP007t64713600.0 417.70183 20 f_piez_FP007
f_piez_FP007t64717200.0 417.69142 20 f_piez_FP007
f_piez_FP007t64720800.0 417.678 20 f_piez_FP007
f_piez_FP007t64724400.0 417.66608 20 f_piez_FP007
f_piez_FP007t64728000.0 417.655 20 f_piez_FP007
f_piez_FP007t64731600.0 417.64658 20 f_piez_FP007
f_piez_FP007t64735200.0 417.63808 20 f_piez_FP007
f_piez_FP007t64738800.0 417.63508 20 f_piez_FP007
f_piez_FP007t64742400.0 417.6295 20 f_piez_FP007
f_piez_FP007t64746000.0 417.62017 20 f_piez_FP007
f_piez_FP007t64749600.0 417.60808 20 f_piez_FP007
f_piez_FP007t64753200.0 417.59875 20 f_piez_FP007
f_piez_FP007t64756800.0 417.59183 20 f_piez_FP007
f_piez_FP007t64760400.0 417.57925 20 f_piez_FP007
f_piez_FP007t64764000.0 417.57492 20 f_piez_FP007
f_piez_FP007t64767600.0 417.56325 20 f_piez_FP007
f_piez_FP007t64771200.0 417.55392 20 f_piez_FP007
f_piez_FP007t64774800.0 417.54808 20 f_piez_FP007
f_piez_FP007t64778400.0 417.5405 20 f_piez_FP007
f_piez_FP007t64782000.0 417.53525 20 f_piez_FP007
f_piez_FP007t64785600.0 417.52058 20 f_piez_FP007
f_piez_FP007t64789200.0 417.516 20 f_piez_FP007
f_piez_FP007t64792800.0 417.50992 20 f_piez_FP007
f_piez_FP007t64796400.0 417.49675 20 f_piez_FP007
f_piez_FP007t64800000.0 417.48758 20 f_piez_FP007
f_piez_FP007t64803600.0 417.47842 20 f_piez_FP007
f_piez_FP007t64807200.0 417.4695 20 f_piez_FP007
f_piez_FP007t64810800.0 417.46033 20 f_piez_FP007
f_piez_FP007t64814400.0 417.45017 20 f_piez_FP007
f_piez_FP007t64818000.0 417.4395 20 f_piez_FP007
f_piez_FP007t64821600.0 417.42767 20 f_piez_FP007
f_piez_FP007t64825200.0 417.4155 20 f_piez_FP007
f_piez_FP007t64828800.0 417.40767 20 f_piez_FP007
f_piez_FP007t64832400.0 417.39558 20 f_piez_FP007
f_piez_FP007t64836000.0 417.38217 20 f_piez_FP007
f_piez_FP007t64839600.0 417.37325 20 f_piez_FP007
f_piez_FP007t64843200.0 417.36433 20 f_piez_FP007
f_piez_FP007t64846800.0 417.35292 20 f_piez_FP007
f_piez_FP007t64850400.0 417.344 20 f_piez_FP007
f_piez_FP007t64854000.0 417.33292 20 f_piez_FP007
f_piez_FP007t64857600.0 417.32833 20 f_piez_FP007
f_piez_FP007t64861200.0 417.319 20 f_piez_FP007
f_piez_FP007t64864800.0 417.30892 20 f_piez_FP007
f_piez_FP007t64868400.0 417.29958 20 f_piez_FP007
f_piez_FP007t64872000.0 417.29075 20 f_piez_FP007
f_piez_FP007t64875600.0 417.28217 20 f_piez_FP007
f_piez_FP007t64879200.0 417.27258 20 f_piez_FP007
f_piez_FP007t64882800.0 417.26458 20 f_piez_FP007
f_piez_FP007t64886400.0 417.25742 20 f_piez_FP007
f_piez_FP007t64890000.0 417.24508 20 f_piez_FP007
f_piez_FP007t64893600.0 417.23708 20 f_piez_FP007
f_piez_FP007t64897200.0 417.2295 20 f_piez_FP007
f_piez_FP007t64900800.0 417.22092 20 f_piez_FP007
f_piez_FP007t64904400.0 417.20983 20 f_piez_FP007
f_piez_FP007t64908000.0 417.20883 20 f_piez_FP007
f_piez_FP007t64911600.0 417.19758 20 f_piez_FP007
f_piez_FP007t64915200.0 417.19158 20 f_piez_FP007
f_piez_FP007t64918800.0 417.18033 20 f_piez_FP007
f_piez_FP007t64922400.0 417.17258 20 f_piez_FP007
f_piez_FP007t64926000.0 417.16525 20 f_piez_FP007
f_piez_FP007t64929600.0 417.15592 20 f_piez_FP007
f_piez_FP007t64933200.0 417.14733 20 f_piez_FP007
f_piez_FP007t64936800.0 417.13908 20 f_piez_FP007
f_piez_FP007t64940400.0 417.12875 20 f_piez_FP007
f_piez_FP007t64944000.0 417.11633 20 f_piez_FP007
f_piez_FP007t64947600.0 417.10983 20 f_piez_FP007
f_piez_FP007t64951200.0 417.10008 20 f_piez_FP007
f_piez_FP007t64954800.0 417.0915 20 f_piez_FP007
f_piez_FP007t64958400.0 417.08325 20 f_piez_FP007
f_piez_FP007t64962000.0 417.07475 20 f_piez_FP007
f_piez_FP007t64965600.0 417.06617 20 f_piez_FP007
f_piez_FP007t64969200.0 417.06092 20 f_piez_FP007
f_piez_FP007t64972800.0 417.05325 20 f_piez_FP007
f_piez_FP007t64976400.0 417.04175 20 f_piez_FP007
f_piez_FP007t64980000.0 417.03683 20 f_piez_FP007
f_piez_FP007t64983600.0 417.02658 20 f_piez_FP007
f_piez_FP007t64987200.0 417.02158 20 f_piez_FP007
f_piez_FP007t64990800.0 417.00983 20 f_piez_FP007
f_piez_FP007t64994400.0 417.00183 20 f_piez_FP007
f_piez_FP007t64998000.0 416.99733 20 f_piez_FP007
f_piez_FP007t65001600.0 416.98808 20 f_piez_FP007
f_piez_FP007t65005200.0 416.98308 20 f_piez_FP007
f_piez_FP007t65008800.0 416.97592 20 f_piez_FP007
f_piez_FP007t65012400.0 416.96975 20 f_piez_FP007
f_piez_FP007t65016000.0 416.96017 20 f_piez_FP007
f_piez_FP007t65019600.0 416.95908 20 f_piez_FP007
f_piez_FP007t65023200.0 416.95433 20 f_piez_FP007
f_piez_FP007t65026800.0 416.94633 20 f_piez_FP007
f_piez_FP007t65030400.0 416.9425 20 f_piez_FP007
f_piez_FP007t65034000.0 416.93475 20 f_piez_FP007
f_piez_FP007t65037600.0 416.93583 20 f_piez_FP007
f_piez_FP007t65041200.0 416.92633 20 f_piez_FP007
f_piez_FP007t65044800.0 416.9225 20 f_piez_FP007
f_piez_FP007t65048400.0 416.922 20 f_piez_FP007
f_piez_FP007t65052000.0 416.92092 20 f_piez_FP007
f_piez_FP007t65055600.0 416.91617 20 f_piez_FP007
f_piez_FP007t65059200.0 416.91567 20 f_piez_FP007
f_piez_FP007t65062800.0 416.91133 20 f_piez_FP007
f_piez_FP007t65066400.0 416.907 20 f_piez_FP007
f_piez_FP007t65070000.0 416.90442 20 f_piez_FP007
f_piez_FP007t65073600.0 416.90417 20 f_piez_FP007
f_piez_FP007t65077200.0 416.89933 20 f_piez_FP007
f_piez_FP007t65080800.0 416.89675 20 f_piez_FP007
f_piez_FP007t65084400.0 416.8965 20 f_piez_FP007
f_piez_FP007t65088000.0 416.89367 20 f_piez_FP007
f_piez_FP007t65091600.0 416.89342 20 f_piez_FP007
f_piez_FP007t65095200.0 416.888 20 f_piez_FP007
f_piez_FP007t65098800.0 416.88692 20 f_piez_FP007
f_piez_FP007t65102400.0 416.88258 20 f_piez_FP007
f_piez_FP007t65106000.0 416.88208 20 f_piez_FP007
f_piez_FP007t65109600.0 416.88083 20 f_piez_FP007
f_piez_FP007t65113200.0 416.87783 20 f_piez_FP007
f_piez_FP007t65116800.0 416.87375 20 f_piez_FP007
f_piez_FP007t65120400.0 416.87233 20 f_piez_FP007
f_piez_FP007t65124000.0 416.87067 20 f_piez_FP007
f_piez_FP007t65127600.0 416.87458 20 f_piez_FP007
f_piez_FP007t65131200.0 416.86883 20 f_piez_FP007
f_piez_FP007t65134800.0 416.86558 20 f_piez_FP007
f_piez_FP007t65138400.0 416.86667 20 f_piez_FP007
f_piez_FP007t65142000.0 416.86367 20 f_piez_FP007
f_piez_FP007t65145600.0 416.86092 20 f_piez_FP007
f_piez_FP007t65149200.0 416.85942 20 f_piez_FP007
f_piez_FP007t65152800.0 416.85792 20 f_piez_FP007
f_piez_FP007t65156400.0 416.85642 20 f_piez_FP007
f_piez_FP007t65160000.0 416.85492 20 f_piez_FP007
f_piez_FP007t65163600.0 416.85342 20 f_piez_FP007
f_piez_FP007t65167200.0 416.8515 20 f_piez_FP007
f_piez_FP007t65170800.0 416.85108 20 f_piez_FP007
f_piez_FP007t65174400.0 416.84833 20 f_piez_FP007
f_piez_FP007t65178000.0 416.84983 20 f_piez_FP007
f_piez_FP007t65181600.0 416.84483 20 f_piez_FP007
f_piez_FP007t65185200.0 416.84333 20 f_piez_FP007
f_piez_FP007t65188800.0 416.8405 20 f_piez_FP007
f_piez_FP007t65192400.0 416.83892 20 f_piez_FP007
f_piez_FP007t65196000.0 416.83958 20 f_piez_FP007
f_piez_FP007t65199600.0 416.83658 20 f_piez_FP007
f_piez_FP007t65203200.0 416.84042 20 f_piez_FP007
f_piez_FP007t65206800.0 416.83808 20 f_piez_FP007
f_piez_FP007t65210400.0 416.83567 20 f_piez_FP007
f_piez_FP007t65214000.0 416.83183 20 f_piez_FP007
f_piez_FP007t65217600.0 416.83158 20 f_piez_FP007
f_piez_FP007t65221200.0 416.83433 20 f_piez_FP007
f_piez_FP007t65224800.0 416.829 20 f_piez_FP007
f_piez_FP007t65228400.0 416.8285 20 f_piez_FP007
f_piez_FP007t65232000.0 416.82542 20 f_piez_FP007
f_piez_FP007t65235600.0 416.825 20 f_piez_FP007
f_piez_FP007t65239200.0 416.82475 20 f_piez_FP007
f_piez_FP007t65242800.0 416.8245 20 f_piez_FP007
f_piez_FP007t65246400.0 416.82125 20 f_piez_FP007
f_piez_FP007t65250000.0 416.81992 20 f_piez_FP007
f_piez_FP007t65253600.0 416.82033 20 f_piez_FP007
f_piez_FP007t65257200.0 416.81858 20 f_piez_FP007
f_piez_FP007t65260800.0 416.8175 20 f_piez_FP007
f_piez_FP007t65264400.0 416.81167 20 f_piez_FP007
f_piez_FP007t65268000.0 416.81267 20 f_piez_FP007
f_piez_FP007t65271600.0 416.81108 20 f_piez_FP007
f_piez_FP007t65275200.0 416.80717 20 f_piez_FP007
f_piez_FP007t65278800.0 416.80708 20 f_piez_FP007
f_piez_FP007t65282400.0 416.803 20 f_piez_FP007
f_piez_FP007t65286000.0 416.80342 20 f_piez_FP007
f_piez_FP007t65289600.0 416.80467 20 f_piez_FP007
f_piez_FP007t65293200.0 416.80317 20 f_piez_FP007
f_piez_FP007t65296800.0 416.80292 20 f_piez_FP007
f_piez_FP007t65300400.0 416.79908 20 f_piez_FP007
f_piez_FP007t65304000.0 416.80033 20 f_piez_FP007
f_piez_FP007t65307600.0 416.79558 20 f_piez_FP007
f_piez_FP007t65311200.0 416.79708 20 f_piez_FP007
f_piez_FP007t65314800.0 416.79283 20 f_piez_FP007
f_piez_FP007t65318400.0 416.79717 20 f_piez_FP007
f_piez_FP007t65322000.0 416.79567 20 f_piez_FP007
f_piez_FP007t65325600.0 416.8 20 f_piez_FP007
f_piez_FP007t65329200.0 416.80175 20 f_piez_FP007
f_piez_FP007t65332800.0 416.80517 20 f_piez_FP007
f_piez_FP007t65336400.0 416.80742 20 f_piez_FP007
f_piez_FP007t65340000.0 416.81433 20 f_piez_FP007
f_piez_FP007t65343600.0 416.81592 20 f_piez_FP007
f_piez_FP007t65347200.0 416.8235 20 f_piez_FP007
f_piez_FP007t65350800.0 416.82783 20 f_piez_FP007
f_piez_FP007t65354400.0 416.83242 20 f_piez_FP007
f_piez_FP007t65358000.0 416.83442 20 f_piez_FP007
f_piez_FP007t65361600.0 416.843 20 f_piez_FP007
f_piez_FP007t65365200.0 416.84775 20 f_piez_FP007
f_piez_FP007t65368800.0 416.8545 20 f_piez_FP007
f_piez_FP007t65372400.0 416.86483 20 f_piez_FP007
f_piez_FP007t65376000.0 416.86767 20 f_piez_FP007
f_piez_FP007t65379600.0 416.877 20 f_piez_FP007
f_piez_FP007t65383200.0 416.88308 20 f_piez_FP007
f_piez_FP007t65386800.0 416.89625 20 f_piez_FP007
f_piez_FP007t65390400.0 416.90208 20 f_piez_FP007
f_piez_FP007t65394000.0 416.90967 20 f_piez_FP007
f_piez_FP007t65397600.0 416.9205 20 f_piez_FP007
f_piez_FP007t65401200.0 416.93217 20 f_piez_FP007
f_piez_FP007t65404800.0 416.94192 20 f_piez_FP007
f_piez_FP007t65408400.0 416.95075 20 f_piez_FP007
f_piez_FP007t65412000.0 416.95875 20 f_piez_FP007
f_piez_FP007t65415600.0 416.97425 20 f_piez_FP007
f_piez_FP007t65419200.0 416.98608 20 f_piez_FP007
f_piez_FP007t65422800.0 417.00042 20 f_piez_FP007
f_piez_FP007t65426400.0 417.00925 20 f_piez_FP007
f_piez_FP007t65430000.0 417.02442 20 f_piez_FP007
f_piez_FP007t65433600.0 417.03675 20 f_piez_FP007
f_piez_FP007t65437200.0 417.05292 20 f_piez_FP007
f_piez_FP007t65440800.0 417.07108 20 f_piez_FP007
f_piez_FP007t65444400.0 417.08667 20 f_piez_FP007
f_piez_FP007t65448000.0 417.105 20 f_piez_FP007
f_piez_FP007t65451600.0 417.12575 20 f_piez_FP007
f_piez_FP007t65455200.0 417.14208 20 f_piez_FP007
f_piez_FP007t65458800.0 417.16267 20 f_piez_FP007
f_piez_FP007t65462400.0 417.17825 20 f_piez_FP007
f_piez_FP007t65466000.0 417.19767 20 f_piez_FP007
f_piez_FP007t65469600.0 417.20975 20 f_piez_FP007
f_piez_FP007t65473200.0 417.22867 20 f_piez_FP007
f_piez_FP007t65476800.0 417.24658 20 f_piez_FP007
f_piez_FP007t65480400.0 417.26308 20 f_piez_FP007
f_piez_FP007t65484000.0 417.279 20 f_piez_FP007
f_piez_FP007t65487600.0 417.298 20 f_piez_FP007
f_piez_FP007t65491200.0 417.31658 20 f_piez_FP007
f_piez_FP007t65494800.0 417.33325 20 f_piez_FP007
f_piez_FP007t65498400.0 417.362 20 f_piez_FP007
f_piez_FP007t65502000.0 417.391 20 f_piez_FP007
f_piez_FP007t65505600.0 417.42433 20 f_piez_FP007
f_piez_FP007t65509200.0 417.46083 20 f_piez_FP007
f_piez_FP007t65512800.0 417.49242 20 f_piez_FP007
f_piez_FP007t65516400.0 417.52767 20 f_piez_FP007
f_piez_FP007t65520000.0 417.55667 20 f_piez_FP007
f_piez_FP007t65523600.0 417.58408 20 f_piez_FP007
f_piez_FP007t65527200.0 417.60583 20 f_piez_FP007
f_piez_FP007t65530800.0 417.62633 20 f_piez_FP007
f_piez_FP007t65534400.0 417.6445 20 f_piez_FP007
f_piez_FP007t65538000.0 417.66858 20 f_piez_FP007
f_piez_FP007t65541600.0 417.692 20 f_piez_FP007
f_piez_FP007t65545200.0 417.72083 20 f_piez_FP007
f_piez_FP007t65548800.0 417.75125 20 f_piez_FP007
f_piez_FP007t65552400.0 417.78842 20 f_piez_FP007
f_piez_FP007t65556000.0 417.82817 20 f_piez_FP007
f_piez_FP007t65559600.0 417.86333 20 f_piez_FP007
f_piez_FP007t65563200.0 417.90283 20 f_piez_FP007
f_piez_FP007t65566800.0 417.94083 20 f_piez_FP007
f_piez_FP007t65570400.0 417.98558 20 f_piez_FP007
f_piez_FP007t65574000.0 418.02275 20 f_piez_FP007
f_piez_FP007t65577600.0 418.053 20 f_piez_FP007
f_piez_FP007t65581200.0 418.09683 20 f_piez_FP007
f_piez_FP007t65584800.0 418.13567 20 f_piez_FP007
f_piez_FP007t65588400.0 418.156 20 f_piez_FP007
f_piez_FP007t65592000.0 418.1735 20 f_piez_FP007
f_piez_FP007t65595600.0 418.18367 20 f_piez_FP007
f_piez_FP007t65599200.0 418.19125 20 f_piez_FP007
f_piez_FP007t65602800.0 418.19733 20 f_piez_FP007
f_piez_FP007t65606400.0 418.20467 20 f_piez_FP007
f_piez_FP007t65610000.0 418.20792 20 f_piez_FP007
f_piez_FP007t65613600.0 418.21742 20 f_piez_FP007
f_piez_FP007t65617200.0 418.22033 20 f_piez_FP007
f_piez_FP007t65620800.0 418.2225 20 f_piez_FP007
f_piez_FP007t65624400.0 418.22767 20 f_piez_FP007
f_piez_FP007t65628000.0 418.23208 20 f_piez_FP007
f_piez_FP007t65631600.0 418.23358 20 f_piez_FP007
f_piez_FP007t65635200.0 418.23667 20 f_piez_FP007
f_piez_FP007t65638800.0 418.24058 20 f_piez_FP007
f_piez_FP007t65642400.0 418.23942 20 f_piez_FP007
f_piez_FP007t65646000.0 418.24433 20 f_piez_FP007
f_piez_FP007t65649600.0 418.24992 20 f_piez_FP007
f_piez_FP007t65653200.0 418.25075 20 f_piez_FP007
f_piez_FP007t65656800.0 418.25183 20 f_piez_FP007
f_piez_FP007t65660400.0 418.25108 20 f_piez_FP007
f_piez_FP007t65664000.0 418.25083 20 f_piez_FP007
f_piez_FP007t65667600.0 418.24908 20 f_piez_FP007
f_piez_FP007t65671200.0 418.24633 20 f_piez_FP007
f_piez_FP007t65674800.0 418.24375 20 f_piez_FP007
f_piez_FP007t65678400.0 418.2425 20 f_piez_FP007
f_piez_FP007t65682000.0 418.24042 20 f_piez_FP007
f_piez_FP007t65685600.0 418.23733 20 f_piez_FP007
f_piez_FP007t65689200.0 418.23158 20 f_piez_FP007
f_piez_FP007t65692800.0 418.22908 20 f_piez_FP007
f_piez_FP007t65696400.0 418.22508 20 f_piez_FP007
f_piez_FP007t65700000.0 418.22433 20 f_piez_FP007
f_piez_FP007t65703600.0 418.21942 20 f_piez_FP007
f_piez_FP007t65707200.0 418.21358 20 f_piez_FP007
f_piez_FP007t65710800.0 418.21342 20 f_piez_FP007
f_piez_FP007t65714400.0 418.20783 20 f_piez_FP007
f_piez_FP007t65718000.0 418.20633 20 f_piez_FP007
f_piez_FP007t65721600.0 418.20208 20 f_piez_FP007
f_piez_FP007t65725200.0 418.19892 20 f_piez_FP007
f_piez_FP007t65728800.0 418.19642 20 f_piez_FP007
f_piez_FP007t65732400.0 418.19192 20 f_piez_FP007
f_piez_FP007t65736000.0 418.19083 20 f_piez_FP007
f_piez_FP007t65739600.0 418.18583 20 f_piez_FP007
f_piez_FP007t65743200.0 418.18108 20 f_piez_FP007
f_piez_FP007t65746800.0 418.17358 20 f_piez_FP007
f_piez_FP007t65750400.0 418.16625 20 f_piez_FP007
f_piez_FP007t65754000.0 418.16 20 f_piez_FP007
f_piez_FP007t65757600.0 418.15717 20 f_piez_FP007
f_piez_FP007t65761200.0 418.15442 20 f_piez_FP007
f_piez_FP007t65764800.0 418.14642 20 f_piez_FP007
f_piez_FP007t65768400.0 418.14275 20 f_piez_FP007
f_piez_FP007t65772000.0 418.14383 20 f_piez_FP007
f_piez_FP007t65775600.0 418.13983 20 f_piez_FP007
f_piez_FP007t65779200.0 418.13492 20 f_piez_FP007
f_piez_FP007t65782800.0 418.13475 20 f_piez_FP007
f_piez_FP007t65786400.0 418.13233 20 f_piez_FP007
f_piez_FP007t65790000.0 418.12508 20 f_piez_FP007
f_piez_FP007t65793600.0 418.12008 20 f_piez_FP007
f_piez_FP007t65797200.0 418.11558 20 f_piez_FP007
f_piez_FP007t65800800.0 418.11 20 f_piez_FP007
f_piez_FP007t65804400.0 418.10375 20 f_piez_FP007
f_piez_FP007t65808000.0 418.09142 20 f_piez_FP007
f_piez_FP007t65811600.0 418.08233 20 f_piez_FP007
f_piez_FP007t65815200.0 418.06675 20 f_piez_FP007
f_piez_FP007t65818800.0 418.05317 20 f_piez_FP007
f_piez_FP007t65822400.0 418.04017 20 f_piez_FP007
f_piez_FP007t65826000.0 418.02658 20 f_piez_FP007
f_piez_FP007t65829600.0 418.01275 20 f_piez_FP007
f_piez_FP007t65833200.0 417.99775 20 f_piez_FP007
f_piez_FP007t65836800.0 417.98483 20 f_piez_FP007
f_piez_FP007t65840400.0 417.97358 20 f_piez_FP007
f_piez_FP007t65844000.0 417.96908 20 f_piez_FP007
f_piez_FP007t65847600.0 417.96033 20 f_piez_FP007
f_piez_FP007t65851200.0 417.95092 20 f_piez_FP007
f_piez_FP007t65854800.0 417.93733 20 f_piez_FP007
f_piez_FP007t65858400.0 417.92367 20 f_piez_FP007
f_piez_FP007t65862000.0 417.91433 20 f_piez_FP007
f_piez_FP007t65865600.0 417.90142 20 f_piez_FP007
f_piez_FP007t65869200.0 417.89183 20 f_piez_FP007
f_piez_FP007t65872800.0 417.87892 20 f_piez_FP007
f_piez_FP007t65876400.0 417.86958 20 f_piez_FP007
f_piez_FP007t65880000.0 417.85792 20 f_piez_FP007
f_piez_FP007t65883600.0 417.84525 20 f_piez_FP007
f_piez_FP007t65887200.0 417.83383 20 f_piez_FP007
f_piez_FP007t65890800.0 417.81842 20 f_piez_FP007
f_piez_FP007t65894400.0 417.81033 20 f_piez_FP007
f_piez_FP007t65898000.0 417.79742 20 f_piez_FP007
f_piez_FP007t65901600.0 417.79133 20 f_piez_FP007
f_piez_FP007t65905200.0 417.78025 20 f_piez_FP007
f_piez_FP007t65908800.0 417.76833 20 f_piez_FP007
f_piez_FP007t65912400.0 417.76167 20 f_piez_FP007
f_piez_FP007t65916000.0 417.75483 20 f_piez_FP007
f_piez_FP007t65919600.0 417.7485 20 f_piez_FP007
f_piez_FP007t65923200.0 417.73833 20 f_piez_FP007
f_piez_FP007t65926800.0 417.72792 20 f_piez_FP007
f_piez_FP007t65930400.0 417.72333 20 f_piez_FP007
f_piez_FP007t65934000.0 417.71208 20 f_piez_FP007
f_piez_FP007t65937600.0 417.706 20 f_piez_FP007
f_piez_FP007t65941200.0 417.69692 20 f_piez_FP007
f_piez_FP007t65944800.0 417.68758 20 f_piez_FP007
f_piez_FP007t65948400.0 417.68025 20 f_piez_FP007
f_piez_FP007t65952000.0 417.674 20 f_piez_FP007
f_piez_FP007t65955600.0 417.66492 20 f_piez_FP007
f_piez_FP007t65959200.0 417.65608 20 f_piez_FP007
f_piez_FP007t65962800.0 417.65083 20 f_piez_FP007
f_piez_FP007t65966400.0 417.64358 20 f_piez_FP007
f_piez_FP007t65970000.0 417.64067 20 f_piez_FP007
f_piez_FP007t65973600.0 417.63192 20 f_piez_FP007
f_piez_FP007t65977200.0 417.62608 20 f_piez_FP007
f_piez_FP007t65980800.0 417.6225 20 f_piez_FP007
f_piez_FP007t65984400.0 417.616 20 f_piez_FP007
f_piez_FP007t65988000.0 417.61125 20 f_piez_FP007
f_piez_FP007t65991600.0 417.60567 20 f_piez_FP007
f_piez_FP007t65995200.0 417.60042 20 f_piez_FP007
f_piez_FP007t65998800.0 417.59742 20 f_piez_FP007
f_piez_FP007t66002400.0 417.59333 20 f_piez_FP007
f_piez_FP007t66006000.0 417.59133 20 f_piez_FP007
f_piez_FP007t66009600.0 417.58575 20 f_piez_FP007
f_piez_FP007t66013200.0 417.58142 20 f_piez_FP007
f_piez_FP007t66016800.0 417.57367 20 f_piez_FP007
f_piez_FP007t66020400.0 417.57017 20 f_piez_FP007
f_piez_FP007t66024000.0 417.55983 20 f_piez_FP007
f_piez_FP007t66027600.0 417.55758 20 f_piez_FP007
f_piez_FP007t66031200.0 417.55067 20 f_piez_FP007
f_piez_FP007t66034800.0 417.54408 20 f_piez_FP007
f_piez_FP007t66038400.0 417.54383 20 f_piez_FP007
f_piez_FP007t66042000.0 417.53833 20 f_piez_FP007
f_piez_FP007t66045600.0 417.52458 20 f_piez_FP007
f_piez_FP007t66049200.0 417.51833 20 f_piez_FP007
f_piez_FP007t66052800.0 417.51333 20 f_piez_FP007
f_piez_FP007t66056400.0 417.509 20 f_piez_FP007
f_piez_FP007t66060000.0 417.50275 20 f_piez_FP007
f_piez_FP007t66063600.0 417.498 20 f_piez_FP007
f_piez_FP007t66067200.0 417.489 20 f_piez_FP007
f_piez_FP007t66070800.0 417.4825 20 f_piez_FP007
f_piez_FP007t66074400.0 417.47775 20 f_piez_FP007
f_piez_FP007t66078000.0 417.4735 20 f_piez_FP007
f_piez_FP007t66081600.0 417.465 20 f_piez_FP007
f_piez_FP007t66085200.0 417.46267 20 f_piez_FP007
f_piez_FP007t66088800.0 417.45483 20 f_piez_FP007
f_piez_FP007t66092400.0 417.45175 20 f_piez_FP007
f_piez_FP007t66096000.0 417.44317 20 f_piez_FP007
f_piez_FP007t66099600.0 417.43533 20 f_piez_FP007
f_piez_FP007t66103200.0 417.42975 20 f_piez_FP007
f_piez_FP007t66106800.0 417.42467 20 f_piez_FP007
f_piez_FP007t66110400.0 417.41733 20 f_piez_FP007
f_piez_FP007t66114000.0 417.413 20 f_piez_FP007
f_piez_FP007t66117600.0 417.40692 20 f_piez_FP007
f_piez_FP007t66121200.0 417.39958 20 f_piez_FP007
f_piez_FP007t66124800.0 417.3925 20 f_piez_FP007
f_piez_FP007t66128400.0 417.38833 20 f_piez_FP007
f_piez_FP007t66132000.0 417.37533 20 f_piez_FP007
f_piez_FP007t66135600.0 417.37008 20 f_piez_FP007
f_piez_FP007t66139200.0 417.3655 20 f_piez_FP007
f_piez_FP007t66142800.0 417.36208 20 f_piez_FP007
f_piez_FP007t66146400.0 417.35225 20 f_piez_FP007
f_piez_FP007t66150000.0 417.35233 20 f_piez_FP007
f_piez_FP007t66153600.0 417.345 20 f_piez_FP007
f_piez_FP007t66157200.0 417.34008 20 f_piez_FP007
f_piez_FP007t66160800.0 417.33775 20 f_piez_FP007
f_piez_FP007t66164400.0 417.33117 20 f_piez_FP007
f_piez_FP007t66168000.0 417.33025 20 f_piez_FP007
f_piez_FP007t66171600.0 417.32408 20 f_piez_FP007
f_piez_FP007t66175200.0 417.31617 20 f_piez_FP007
f_piez_FP007t66178800.0 417.31358 20 f_piez_FP007
f_piez_FP007t66182400.0 417.30683 20 f_piez_FP007
f_piez_FP007t66186000.0 417.30225 20 f_piez_FP007
f_piez_FP007t66189600.0 417.29583 20 f_piez_FP007
f_piez_FP007t66193200.0 417.28942 20 f_piez_FP007
f_piez_FP007t66196800.0 417.28325 20 f_piez_FP007
f_piez_FP007t66200400.0 417.27867 20 f_piez_FP007
f_piez_FP007t66204000.0 417.27308 20 f_piez_FP007
f_piez_FP007t66207600.0 417.26692 20 f_piez_FP007
f_piez_FP007t66211200.0 417.26633 20 f_piez_FP007
f_piez_FP007t66214800.0 417.25708 20 f_piez_FP007
f_piez_FP007t66218400.0 417.24808 20 f_piez_FP007
f_piez_FP007t66222000.0 417.244 20 f_piez_FP007
f_piez_FP007t66225600.0 417.2345 20 f_piez_FP007
f_piez_FP007t66229200.0 417.23017 20 f_piez_FP007
f_piez_FP007t66232800.0 417.22725 20 f_piez_FP007
f_piez_FP007t66236400.0 417.21833 20 f_piez_FP007
f_piez_FP007t66240000.0 417.216 20 f_piez_FP007
f_piez_FP007t66243600.0 417.20742 20 f_piez_FP007
f_piez_FP007t66247200.0 417.20858 20 f_piez_FP007
f_piez_FP007t66250800.0 417.20508 20 f_piez_FP007
f_piez_FP007t66254400.0 417.1995 20 f_piez_FP007
f_piez_FP007t66258000.0 417.1935 20 f_piez_FP007
f_piez_FP007t66261600.0 417.18425 20 f_piez_FP007
